# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.create.module.instance.ms,1718279636208000000,1718279696231000000,0
workspaceModel.load.cache.metadata.from.file.ms,1718279636208000000,1718279696231000000,27
jps.module.iml.entities.serializer.load.entities.ms,1718279636208000000,1718279696231000000,23
workspaceModel.orphan.listener.update.ms,1718279636208000000,1718279696231000000,4
workspaceModel.mutableEntityStorage.entities.by.source.ms,1718279636208000000,1718279696231000000,0
workspaceModel.do.save.caches.ms,1718279636208000000,1718279696231000000,127
jps.module.iml.entities.serializer.save.entities.ms,1718279636208000000,1718279696231000000,0
jps.facet.change.listener.before.change.events.ms,1718279636208000000,1718279696231000000,0
jps.library.entities.serializer.load.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1718279636208000000,1718279696231000000,926
workspaceModel.mutableEntityStorage.referrers.ms,1718279636208000000,1718279696231000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1718279636208000000,1718279696231000000,24
jps.facet.change.listener.init.bridge.ms,1718279636208000000,1718279696231000000,0
jps.storage.jps.conf.reader.load.component.ms,1718279636208000000,1718279696231000000,14
workspaceModel.mutableEntityStorage.has.same.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1718279636208000000,1718279696231000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1718279636208000000,1718279696231000000,4
workspaceModel.global.apply.state.to.project.ms,1718279636208000000,1718279696231000000,98
workspaceModel.global.updates.ms,1718279636208000000,1718279696231000000,19
jps.global.initialize.library.bridges.after.loading.ms,1718279636208000000,1718279696231000000,3
jps.project.serializers.save.ms,1718279636208000000,1718279696231000000,0
jps.app.storage.content.reader.load.component.ms,1718279636208000000,1718279696231000000,20
jps.load.project.to.empty.storage.ms,1718279636208000000,1718279696231000000,107
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1718279636208000000,1718279696231000000,0
jps.artifact.entities.serializer.load.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1718279636208000000,1718279696231000000,72
jps.artifact.entities.serializer.save.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1718279636208000000,1718279696231000000,5
workspaceModel.load.cache.from.file.ms,1718279636208000000,1718279696231000000,397
jps.save.global.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.sync.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.moduleBridge.update.option.ms,1718279636208000000,1718279696231000000,0
jps.facet.change.listener.process.change.events.ms,1718279636208000000,1718279696231000000,0
jps.global.initialize.library.bridges.ms,1718279636208000000,1718279696231000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1718279636208000000,1718279696231000000,30
jps.save.changed.project.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1718279636208000000,1718279696231000000,60
jps.reload.project.entities.ms,1718279636208000000,1718279696231000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1718279636208000000,1718279696231000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1718279636208000000,1718279696231000000,2
jps.global.get.library.ms,1718279636208000000,1718279696231000000,0
workspaceModel.mutableEntityStorage.entities.ms,1718279636208000000,1718279696231000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1718279636208000000,1718279696231000000,26
workspaceModel.mutableEntityStorage.put.entity.ms,1718279636208000000,1718279696231000000,9
jps.global.handle.changed.events.ms,1718279636208000000,1718279696231000000,0
workspaceModel.global.updates.count,1718279636208000000,1718279696231000000,1
jps.apply.loaded.storage.ms,1718279636208000000,1718279696231000000,45
jps.global.handle.before.change.events.ms,1718279636208000000,1718279696231000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1718279636208000000,1718279696231000000,0
cacheStateStorage.get.counter,1718279636208000000,1718279696231000000,52
cacheStateStorage.set.duration,1718279636208000000,1718279696231000000,49
cacheStateStorage.get.duration,1718279636208000000,1718279696231000000,1034
cacheStateStorage.set.counter,1718279636208000000,1718279696231000000,4
JVM.totalDirectByteBuffersBytes,1718279636208000000,1718279696231000000,192382351
OS.loadAverage,1718279636208000000,1718279696231000000,2.1044921875
JVM.GC.collections,1718279636208000000,1718279696231000000,27
JVM.totalCpuTimeMs,1718279636208000000,1718279696231000000,150210
JVM.maxThreadCount,1718279636208000000,1718279696231000000,129
JVM.threadCount,1718279636208000000,1718279696231000000,126
JVM.totalBytesAllocated,1718279636208000000,1718279696231000000,5164288760
JVM.maxHeapBytes,1718279636208000000,1718279696231000000,2147483648
JVM.GC.collectionTimesMs,1718279636208000000,1718279696231000000,597
JVM.usedNativeBytes,1718279636208000000,1718279696231000000,324263032
JVM.usedHeapBytes,1718279636208000000,1718279696231000000,539270144
JVM.newThreadsCount,1718279636208000000,1718279696231000000,158
FilePageCacheLockFree.totalNativeBytesReclaimed,1718279696231000000,1718279713898000000,0
FilePageCache.pageHits,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.nativeBytesInUse,1718279696231000000,1718279713898000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1718279696231000000,1718279713898000000,41959424
FilePageCache.maxCacheSizeInBytes,1718279696231000000,1718279713898000000,179322880
FilePageCacheLockFree.totalPagesWritten,1718279696231000000,1718279713898000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1718279696231000000,1718279713898000000,0
FilePageCache.maxRegisteredFiles,1718279696231000000,1718279713898000000,258
FilePageCacheLockFree.heapBytesInUse,1718279696231000000,1718279713898000000,0
DirectByteBufferAllocator.hits,1718279696231000000,1718279713898000000,1
StorageLockContext.competingThreads.max,1718279696231000000,1718279713898000000,0
FilePageCacheLockFree.totalBytesRead,1718279696231000000,1718279713898000000,0
FilePageCache.uncachedFileAccess,1718279696231000000,1718279713898000000,8
DirectByteBufferAllocator.disposed,1718279696231000000,1718279713898000000,131
FilePageCacheLockFree.totalNativeBytesAllocated,1718279696231000000,1718279713898000000,0
