# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageLoads,1729571239235000000,1729571293347000000,154
FilePageCacheLockFree.totalClosedStoragesReclaimed,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1729571239235000000,1729571293347000000,0
DirectByteBufferAllocator.reclaimed,1729571239235000000,1729571293347000000,66
FilePageCacheLockFree.totalNativeBytesReclaimed,1729571239235000000,1729571293347000000,0
DirectByteBufferAllocator.hits,1729571239235000000,1729571293347000000,23
StorageLockContext.competingThreads.max,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1729571239235000000,1729571293347000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1729571239235000000,1729571293347000000,41967616
DirectByteBufferAllocator.disposed,1729571239235000000,1729571293347000000,88
DirectByteBufferAllocator.misses,1729571239235000000,1729571293347000000,131
FilePageCacheLockFree.totalHeapBytesAllocated,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalBytesRead,1729571239235000000,1729571293347000000,0
FilePageCache.disposedBuffers,1729571239235000000,1729571293347000000,154
FilePageCache.uncachedFileAccess,1729571239235000000,1729571293347000000,150
FileChannelInterruptsRetryer.totalRetriedAttempts,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalPagesHandedOver,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.nativeBytesInUse,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalPagesWriteMs,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalPagesReclaimed,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.heapBytesInUse,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalBytesRequested,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalBytesWritten,1729571239235000000,1729571293347000000,0
StorageLockContext.competingThreads.avg,1729571239235000000,1729571293347000000,0.0
FilePageCacheLockFree.totalPagesRequested,1729571239235000000,1729571293347000000,0
FilePageCache.capacityInBytes,1729571239235000000,1729571293347000000,503316478
FilePageCacheLockFree.totalPagesReadMs,1729571239235000000,1729571293347000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1729571239235000000,1729571293347000000,41967616
FilePageCacheLockFree.totalPagesAllocated,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1729571239235000000,1729571293347000000,0
FilePageCache.totalPageDisposalsUs,1729571239235000000,1729571293347000000,973
FilePageCache.pageFastCacheHits,1729571239235000000,1729571293347000000,117504
FilePageCache.maxRegisteredFiles,1729571239235000000,1729571293347000000,240
FilePageCacheLockFree.housekeeperTurnsDone,1729571239235000000,1729571293347000000,0
FilePageCache.pageHits,1729571239235000000,1729571293347000000,4614
FilePageCache.totalPageLoadsUs,1729571239235000000,1729571293347000000,462541
StorageLockContext.competingThreads.90P,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1729571239235000000,1729571293347000000,0
FilePageCacheLockFree.totalPagesWritten,1729571239235000000,1729571293347000000,0
FilePageCache.maxCacheSizeInBytes,1729571239235000000,1729571293347000000,134242304
FilePageCache.pageLoadsAboveSizeThreshold,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.instances.count,1729571239235000000,1729571293347000000,21
workspaceModel.moduleManagerBridge.create.module.instance.ms,1729571239235000000,1729571293347000000,0
workspaceModel.load.cache.from.file.ms,1729571239235000000,1729571293347000000,431
jps.global.handle.before.change.events.ms,1729571239235000000,1729571293347000000,0
jps.facet.change.listener.init.bridge.ms,1729571239235000000,1729571293347000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1729571239235000000,1729571293347000000,88
jps.global.get.library.by.name.ms,1729571239235000000,1729571293347000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1729571239235000000,1729571293347000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1729571239235000000,1729571293347000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1729571239235000000,1729571293347000000,0
workspaceModel.global.updates.count,1729571239235000000,1729571293347000000,1
workspaceModel.moduleBridge.before.changed.ms,1729571239235000000,1729571293347000000,0
jps.artifact.entities.serializer.load.entities.ms,1729571239235000000,1729571293347000000,0
workspaceModel.save.cache.to.file.ms,1729571239235000000,1729571293347000000,161
workspaceModel.moduleManagerBridge.newModule.ms,1729571239235000000,1729571293347000000,0
jps.project.serializers.load.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1729571239235000000,1729571293347000000,0
jps.facet.change.listener.before.change.events.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1729571239235000000,1729571293347000000,2
workspaceModel.do.save.caches.ms,1729571239235000000,1729571293347000000,142
jps.save.global.entities.ms,1729571239235000000,1729571293347000000,116
jps.artifact.entities.serializer.save.entities.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1729571239235000000,1729571293347000000,19
workspaceModel.global.apply.state.to.project.ms,1729571239235000000,1729571293347000000,152
workspaceModel.global.updates.ms,1729571239235000000,1729571293347000000,34
jps.app.storage.content.reader.load.component.ms,1729571239235000000,1729571293347000000,416
workspaceModel.moduleBridge.update.option.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1729571239235000000,1729571293347000000,1
jps.storage.jps.conf.reader.load.component.ms,1729571239235000000,1729571293347000000,8
workspaceModel.mutableEntityStorage.entities.by.source.ms,1729571239235000000,1729571293347000000,1
jps.project.serializers.save.ms,1729571239235000000,1729571293347000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1729571239235000000,1729571293347000000,0
jps.app.storage.content.writer.save.component.ms,1729571239235000000,1729571293347000000,29
jps.global.get.libraries.ms,1729571239235000000,1729571293347000000,1
workspaceModel.load.cache.metadata.from.file.ms,1729571239235000000,1729571293347000000,45
jps.global.get.library.ms,1729571239235000000,1729571293347000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1729571239235000000,1729571293347000000,0
jps.global.initialize.library.bridges.ms,1729571239235000000,1729571293347000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1729571239235000000,1729571293347000000,0
jps.library.entities.serializer.save.entities.ms,1729571239235000000,1729571293347000000,0
jps.global.handle.changed.events.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1729571239235000000,1729571293347000000,3
workspaceModel.mutableEntityStorage.entities.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1729571239235000000,1729571293347000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1729571239235000000,1729571293347000000,988
jps.library.entities.serializer.load.entities.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1729571239235000000,1729571293347000000,61
workspaceModel.mutableEntityStorage.put.entity.ms,1729571239235000000,1729571293347000000,5
jps.reload.project.entities.ms,1729571239235000000,1729571293347000000,0
workspaceModel.sync.entities.ms,1729571239235000000,1729571293347000000,0
workspaceModel.orphan.listener.update.ms,1729571239235000000,1729571293347000000,5
workspaceModel.mutableEntityStorage.modify.entity.ms,1729571239235000000,1729571293347000000,7
jps.apply.loaded.storage.ms,1729571239235000000,1729571293347000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1729571239235000000,1729571293347000000,0
jps.facet.change.listener.process.change.events.ms,1729571239235000000,1729571293347000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1729571239235000000,1729571293347000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1729571239235000000,1729571293347000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1729571239235000000,1729571293347000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1729571239235000000,1729571293347000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1729571239235000000,1729571293347000000,0
jps.load.project.to.empty.storage.ms,1729571239235000000,1729571293347000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1729571239235000000,1729571293347000000,0
jps.save.changed.project.entities.ms,1729571239235000000,1729571293347000000,3
jps.load.initial.state.ms,1729571239235000000,1729571293347000000,134
jps.global.initialize.library.bridges.after.loading.ms,1729571239235000000,1729571293347000000,1
JVM.GC.collectionTimesMs,1729571239235000000,1729571293347000000,432
JVM.maxThreadCount,1729571239235000000,1729571293347000000,121
JVM.newThreadsCount,1729571239235000000,1729571293347000000,130
JVM.totalCpuTimeMs,1729571239235000000,1729571293347000000,99640
OS.loadAverage,1729571239235000000,1729571293347000000,4.140625
JVM.totalDirectByteBuffersBytes,1729571239235000000,1729571293347000000,45602306
JVM.totalSafepointCount,1729571239235000000,1729571293347000000,150
JVM.totalTimeAtSafepointsMs,1729571239235000000,1729571293347000000,553
JVM.totalBytesAllocated,1729571239235000000,1729571293347000000,1699929000
JVM.usedHeapBytes,1729571239235000000,1729571293347000000,414711808
JVM.usedNativeBytes,1729571239235000000,1729571293347000000,293876984
JVM.GC.collections,1729571239235000000,1729571293347000000,30
JVM.threadCount,1729571239235000000,1729571293347000000,107
JVM.totalTimeToSafepointsMs,1729571239235000000,1729571293347000000,48
JVM.maxHeapBytes,1729571239235000000,1729571293347000000,2147483648
lexer.Python.size.bytes,1729571239235000000,1729571293347000000,1501286
writeAction.wait.ms,1729571239235000000,1729571293347000000,253
lexer.Python.time.ns,1729571239235000000,1729571293347000000,652340776
parser.Python.time.ns,1729571239235000000,1729571293347000000,2096334601
writeAction.median.wait.ms,1729571239235000000,1729571293347000000,200
writeAction.max.wait.ms,1729571239235000000,1729571293347000000,181
parser.Python.size.bytes,1729571239235000000,1729571293347000000,1501286
writeAction.count,1729571239235000000,1729571293347000000,33
cacheStateStorage.set.duration,1729571239235000000,1729571293347000000,29
cacheStateStorage.get.duration,1729571239235000000,1729571293347000000,321
cacheStateStorage.set.counter,1729571239235000000,1729571293347000000,10
cacheStateStorage.get.counter,1729571239235000000,1729571293347000000,22
VFS.fileChildByName,1729571239235000000,1729571293347000000,35433
VFS.fileByIdCache.hits,1729571239235000000,1729571293347000000,5
VFS.fileByIdCache.misses,1729571239235000000,1729571293347000000,11087
VFS.invertedFileNameIndex.requests,1729571239235000000,1729571293347000000,4
