# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.load.cache.metadata.from.file.ms,1730949833644000000,1730949893857000000,56
workspaceModel.mutableEntityStorage.replace.by.source.ms,1730949833644000000,1730949893857000000,83
workspaceModel.global.updates.count,1730949833644000000,1730949893857000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1730949833644000000,1730949893857000000,831
jps.global.handle.before.change.events.ms,1730949833644000000,1730949893857000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1730949833644000000,1730949893857000000,0
jps.global.handle.changed.events.ms,1730949833644000000,1730949893857000000,0
jps.facet.change.listener.before.change.events.ms,1730949833644000000,1730949893857000000,0
jps.app.storage.content.reader.load.component.ms,1730949833644000000,1730949893857000000,24
workspaceModel.mutableEntityStorage.entities.ms,1730949833644000000,1730949893857000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1730949833644000000,1730949893857000000,1146
workspaceModel.save.cache.to.file.ms,1730949833644000000,1730949893857000000,254
workspaceModel.mutableEntityStorage.remove.entity.ms,1730949833644000000,1730949893857000000,0
jps.save.changed.project.entities.ms,1730949833644000000,1730949893857000000,0
jps.global.initialize.library.bridges.ms,1730949833644000000,1730949893857000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1730949833644000000,1730949893857000000,0
workspaceModel.moduleBridge.before.changed.ms,1730949833644000000,1730949893857000000,0
workspaceModel.do.save.caches.ms,1730949833644000000,1730949893857000000,235
jps.save.global.entities.ms,1730949833644000000,1730949893857000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1730949833644000000,1730949893857000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1730949833644000000,1730949893857000000,0
jps.global.get.library.ms,1730949833644000000,1730949893857000000,0
workspaceModel.mutableEntityStorage.instances.count,1730949833644000000,1730949893857000000,27
workspaceModel.load.cache.from.file.ms,1730949833644000000,1730949893857000000,399
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1730949833644000000,1730949893857000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1730949833644000000,1730949893857000000,0
jps.project.serializers.load.ms,1730949833644000000,1730949893857000000,151
workspaceModel.mutableEntityStorage.modify.entity.ms,1730949833644000000,1730949893857000000,27
workspaceModel.mutableEntityStorage.resolve.ms,1730949833644000000,1730949893857000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1730949833644000000,1730949893857000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1730949833644000000,1730949893857000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1730949833644000000,1730949893857000000,1
workspaceModel.sync.entities.ms,1730949833644000000,1730949893857000000,0
jps.apply.loaded.storage.ms,1730949833644000000,1730949893857000000,921
workspaceModel.moduleBridge.update.option.ms,1730949833644000000,1730949893857000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1730949833644000000,1730949893857000000,39
VFS.contentStorage.recordsStoredSize,1730949833644000000,1730949893857000000,0
VFS.contentStorage.recordsReadSize,1730949833644000000,1730949893857000000,1044540
VFS.fileByIdCache.misses,1730949833644000000,1730949893857000000,8
VFS.invertedFileNameIndex.requests,1730949833644000000,1730949893857000000,0
FileNameCache.queries,1730949833644000000,1730949893857000000,1093312
VFS.contentStorage.recordsReadDecompressed,1730949833644000000,1730949893857000000,17
VFS.fileByIdCache.hits,1730949833644000000,1730949893857000000,0
VFS.contentStorage.recordsStored,1730949833644000000,1730949893857000000,0
VFS.contentStorage.recordsRead,1730949833644000000,1730949893857000000,34
FileNameCache.totalMisses,1730949833644000000,1730949893857000000,8320
VFS.contentStorage.recordsUncompressedSize,1730949833644000000,1730949893857000000,0
VFS.fileChildByName,1730949833644000000,1730949893857000000,59392
VFS.contentStorage.recordsDecompressionTimeUs,1730949833644000000,1730949893857000000,42805
VFS.contentStorage.recordsStoredCompressed,1730949833644000000,1730949893857000000,0
VFS.contentStorage.recordsDeduplicated,1730949833644000000,1730949893857000000,0
IndexesFlusher.totalFlushes,1730949833644000000,1730949893857000000,111
IndexesFlusher.totalFlushesRetried,1730949833644000000,1730949893857000000,0
IndexesFlusher.totalFlushingTimeUs,1730949833644000000,1730949893857000000,413118
IndexesFlusher.totalContentionQuotaSpent,1730949833644000000,1730949893857000000,1
OS.loadAverage,1730949833644000000,1730949893857000000,2.68359375
JVM.GC.collectionTimesMs,1730949833644000000,1730949893857000000,688
JVM.newThreadsCount,1730949833644000000,1730949893857000000,90
JVM.totalTimeToSafepointsMs,1730949833644000000,1730949893857000000,80
JVM.totalTimeAtSafepointsMs,1730949833644000000,1730949893857000000,716
JVM.maxThreadCount,1730949833644000000,1730949893857000000,81
JVM.usedNativeBytes,1730949833644000000,1730949893857000000,310607984
JVM.threadCount,1730949833644000000,1730949893857000000,79
JVM.totalDirectByteBuffersBytes,1730949833644000000,1730949893857000000,148481995
JVM.usedHeapBytes,1730949833644000000,1730949893857000000,360421456
JVM.totalCpuTimeMs,1730949833644000000,1730949893857000000,103490
JVM.totalBytesAllocated,1730949833644000000,1730949893857000000,2165045784
JVM.totalSafepointCount,1730949833644000000,1730949893857000000,186
JVM.GC.collections,1730949833644000000,1730949893857000000,53
JVM.maxHeapBytes,1730949833644000000,1730949893857000000,2147483648
parser.PythonStub.time.ns,1730949833644000000,1730949893857000000,538186027
writeAction.count,1730949833644000000,1730949893857000000,61
lexer.PythonStub.size.bytes,1730949833644000000,1730949893857000000,178560
lexer.Python.time.ns,1730949833644000000,1730949893857000000,1048883117
parser.Python.time.ns,1730949833644000000,1730949893857000000,3837927819
writeAction.max.wait.ms,1730949833644000000,1730949893857000000,795
writeAction.wait.ms,1730949833644000000,1730949893857000000,829
parser.PythonStub.size.bytes,1730949833644000000,1730949893857000000,178560
lexer.Python.size.bytes,1730949833644000000,1730949893857000000,1834382
lexer.PythonStub.time.ns,1730949833644000000,1730949893857000000,51971041
writeAction.median.wait.ms,1730949833644000000,1730949893857000000,0
parser.Python.size.bytes,1730949833644000000,1730949893857000000,1834382
FlushQueue.queueSizeMax,1730949833644000000,1730949893857000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1730949833644000000,1730949893857000000,9432632
FlushQueue.executionTimeMaxNs,1730949833644000000,1730949893857000000,0
FlushQueue.tasksExecuted,1730949833644000000,1730949893857000000,0
NonBlockingReadAction.failedExecutionTimeUs,1730949833644000000,1730949893857000000,1638894
AWTEventQueue.eventsDispatched,1730949833644000000,1730949893857000000,0
FlushQueue.waitingTime90PNs,1730949833644000000,1730949893857000000,0
ReadAction.executionsCount,1730949833644000000,1730949893857000000,55913
FlushQueue.executionTimeAvgNs,1730949833644000000,1730949893857000000,0.0
NonBlockingReadAction.failedExecutionsCount,1730949833644000000,1730949893857000000,35
AWTEventQueue.dispatchTimeTotalNS,1730949833644000000,1730949893857000000,9444478777
FlushQueue.queueSizeAvg,1730949833644000000,1730949893857000000,0.0
FlushQueue.queueSize90P,1730949833644000000,1730949893857000000,0
AWTEventQueue.dispatchTimeMaxNs,1730949833644000000,1730949893857000000,0
FlushQueue.executionTime90PNs,1730949833644000000,1730949893857000000,0
AWTEventQueue.dispatchTime90PNs,1730949833644000000,1730949893857000000,0
WriteAction.executionsCount,1730949833644000000,1730949893857000000,61
NonBlockingReadAction.finalizedExecutionsCount,1730949833644000000,1730949893857000000,86
FlushQueue.waitingTimeAvgNs,1730949833644000000,1730949893857000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1730949833644000000,1730949893857000000,0.0
FlushQueue.waitingTimeMaxNs,1730949833644000000,1730949893857000000,0
workspaceModel.collect.changes.ms,1730949833644000000,1730949893857000000,0
workspaceModel.cachedValue.total.get.count,1730949833644000000,1730949893857000000,16886
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1730949833644000000,1730949893857000000,158
workspaceModel.workspaceFileIndexData.getPackageName.ms,1730949833644000000,1730949893857000000,0
workspaceModel.to.snapshot.ms,1730949833644000000,1730949893857000000,1
workspaceModel.loading.from.cache.ms,1730949833644000000,1730949893857000000,366
workspaceModel.cachedValue.from.cache.count,1730949833644000000,1730949893857000000,16880
workspaceModel.workspaceFileIndexData.instances.count,1730949833644000000,1730949893857000000,1
workspaceModel.cachedValue.calculated.count,1730949833644000000,1730949893857000000,6
workspaceModel.updates.count,1730949833644000000,1730949893857000000,3
workspaceModel.cachedValueWithParameters.from.cache.count,1730949833644000000,1730949893857000000,0
workspaceModel.workspaceFileIndexData.init.ms,1730949833644000000,1730949893857000000,111
workspaceModel.check.recursive.update.ms,1730949833644000000,1730949893857000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1730949833644000000,1730949893857000000,19
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1730949833644000000,1730949893857000000,0
workspaceModel.init.bridges.ms,1730949833644000000,1730949893857000000,2
workspaceModel.cachedValueWithParameters.clear.count,1730949833644000000,1730949893857000000,0
workspaceModel.initializing.ms,1730949833644000000,1730949893857000000,1
workspaceModel.loading.total.ms,1730949833644000000,1730949893857000000,385
workspaceModel.updates.precise.ms,1730949833644000000,1730949893857000000,20
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1730949833644000000,1730949893857000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1730949833644000000,1730949893857000000,0
workspaceModel.replace.project.model.ms,1730949833644000000,1730949893857000000,0
workspaceModel.cachedValue.clear.count,1730949833644000000,1730949893857000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1730949833644000000,1730949893857000000,0
workspaceModel.on.before.changed.ms,1730949833644000000,1730949893857000000,21
workspaceModel.pre.handlers.ms,1730949833644000000,1730949893857000000,1
workspaceModel.cachedValueWithParameters.calculated.count,1730949833644000000,1730949893857000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1730949833644000000,1730949893857000000,0
workspaceModel.full.replace.project.model.ms,1730949833644000000,1730949893857000000,12
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1730949833644000000,1730949893857000000,1880
workspaceModel.workspaceFileIndexData.processFileSets.ms,1730949833644000000,1730949893857000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1730949833644000000,1730949893857000000,0
workspaceModel.on.changed.ms,1730949833644000000,1730949893857000000,12
workspaceModel.update.unloaded.entities.ms,1730949833644000000,1730949893857000000,0
workspaceModel.updates.ms,1730949833644000000,1730949893857000000,58
FilePageCacheLockFree.totalBytesRead,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalPagesWritten,1730949833644000000,1730949893857000000,0
FilePageCache.pageFastCacheHits,1730949833644000000,1730949893857000000,4343
FilePageCacheLockFree.totalPagesReclaimed,1730949833644000000,1730949893857000000,0
FilePageCache.maxCacheSizeInBytes,1730949833644000000,1730949893857000000,144728064
StreamlinedBlobStorage.recordsRelocated,1730949833644000000,1730949893857000000,0
FilePageCache.totalPageLoadsUs,1730949833644000000,1730949893857000000,464911
FilePageCacheLockFree.totalPagesReadMs,1730949833644000000,1730949893857000000,0
FilePageCache.uncachedFileAccess,1730949833644000000,1730949893857000000,100
FilePageCache.pageLoadsAboveSizeThreshold,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalPagesRequested,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.nativeBytesInUse,1730949833644000000,1730949893857000000,0
FilePageCache.pageHits,1730949833644000000,1730949893857000000,39
FilePageCache.maxRegisteredFiles,1730949833644000000,1730949893857000000,250
FilePageCacheLockFree.totalPagesWriteMs,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1730949833644000000,1730949893857000000,0
DirectByteBufferAllocator.hits,1730949833644000000,1730949893857000000,3
MappedFileStorage.totalTimeSpentOnMappingUs,1730949833644000000,1730949893857000000,24519
FilePageCacheLockFree.housekeeperTurnsSkipped,1730949833644000000,1730949893857000000,0
MappedFileStorage.totalPagesMapped,1730949833644000000,1730949893857000000,16
FilePageCacheLockFree.totalNativeBytesAllocated,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1730949833644000000,1730949893857000000,0
FilePageCache.pageLoads,1730949833644000000,1730949893857000000,144
StreamlinedBlobStorage.recordsAllocated,1730949833644000000,1730949893857000000,33294
FilePageCacheLockFree.totalBytesRequested,1730949833644000000,1730949893857000000,0
StreamlinedBlobStorage.recordsDeleted,1730949833644000000,1730949893857000000,14
FilePageCacheLockFree.totalNativeBytesReclaimed,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1730949833644000000,1730949893857000000,0
DirectByteBufferAllocator.disposed,1730949833644000000,1730949893857000000,0
FilePageCache.disposedBuffers,1730949833644000000,1730949893857000000,3
FileChannelInterruptsRetryer.totalRetriedAttempts,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.heapBytesInUse,1730949833644000000,1730949893857000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1730949833644000000,1730949893857000000,0
DirectByteBufferAllocator.misses,1730949833644000000,1730949893857000000,141
MappedFileStorage.storages,1730949833644000000,1730949893857000000,16
MappedFileStorage.totalBytesMapped,1730949833644000000,1730949893857000000,202637312
FilePageCache.totalPageDisposalsUs,1730949833644000000,1730949893857000000,960
FilePageCacheLockFree.totalHeapBytesReclaimed,1730949833644000000,1730949893857000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1730949833644000000,1730949893857000000,144728064
DirectByteBufferAllocator.reclaimed,1730949833644000000,1730949893857000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1730949833644000000,1730949893857000000,858930
FilePageCache.capacityInBytes,1730949833644000000,1730949893857000000,503316478
StorageLockContext.competingThreads.max,1730949833644000000,1730949893857000000,0
StorageLockContext.competingThreads.90P,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalBytesWritten,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalPagesHandedOver,1730949833644000000,1730949893857000000,0
StorageLockContext.competingThreads.avg,1730949833644000000,1730949893857000000,0.0
FilePageCacheLockFree.housekeeperTimeSpentMs,1730949833644000000,1730949893857000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1730949833644000000,1730949893857000000,2337586
FilePageCacheLockFree.totalPagesAllocated,1730949833644000000,1730949893857000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1730949833644000000,1730949893857000000,0
cacheStateStorage.get.counter,1730949833644000000,1730949893857000000,116
cacheStateStorage.set.duration,1730949833644000000,1730949893857000000,20
cacheStateStorage.set.counter,1730949833644000000,1730949893857000000,2
cacheStateStorage.get.duration,1730949833644000000,1730949893857000000,245
jps.load.project.to.empty.storage.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1730949893857000000,1730949953675000000,0
jps.load.initial.state.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1730949893857000000,1730949953675000000,0
jps.artifact.entities.serializer.save.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1730949893857000000,1730949953675000000,0
workspaceModel.orphan.listener.update.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1730949893857000000,1730949953675000000,0
jps.reload.project.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1730949893857000000,1730949953675000000,0
jps.global.initialize.library.bridges.after.loading.ms,1730949893857000000,1730949953675000000,0
jps.library.entities.serializer.load.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1730949893857000000,1730949953675000000,0
jps.global.get.library.by.name.ms,1730949893857000000,1730949953675000000,0
workspaceModel.global.apply.state.to.project.ms,1730949893857000000,1730949953675000000,0
jps.facet.change.listener.init.bridge.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1730949893857000000,1730949953675000000,0
jps.project.serializers.save.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1730949893857000000,1730949953675000000,0
jps.library.entities.serializer.save.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1730949893857000000,1730949953675000000,0
jps.facet.change.listener.process.change.events.ms,1730949893857000000,1730949953675000000,0
workspaceModel.global.updates.ms,1730949893857000000,1730949953675000000,0
jps.global.get.libraries.ms,1730949893857000000,1730949953675000000,0
jps.artifact.entities.serializer.load.entities.ms,1730949893857000000,1730949953675000000,0
jps.storage.jps.conf.reader.load.component.ms,1730949893857000000,1730949953675000000,0
jps.module.iml.entities.serializer.load.entities.ms,1730949893857000000,1730949953675000000,0
jps.module.iml.entities.serializer.save.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1730949893857000000,1730949953675000000,0
workspaceModel.load.cache.metadata.from.file.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1730949893857000000,1730949953675000000,0
workspaceModel.global.updates.count,1730949893857000000,1730949953675000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1730949893857000000,1730949953675000000,0
jps.global.handle.before.change.events.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1730949893857000000,1730949953675000000,0
jps.global.handle.changed.events.ms,1730949893857000000,1730949953675000000,0
jps.facet.change.listener.before.change.events.ms,1730949893857000000,1730949953675000000,0
jps.app.storage.content.reader.load.component.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1730949893857000000,1730949953675000000,0
workspaceModel.save.cache.to.file.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1730949893857000000,1730949953675000000,0
jps.save.changed.project.entities.ms,1730949893857000000,1730949953675000000,0
jps.global.initialize.library.bridges.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleBridge.before.changed.ms,1730949893857000000,1730949953675000000,0
workspaceModel.do.save.caches.ms,1730949893857000000,1730949953675000000,0
jps.save.global.entities.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1730949893857000000,1730949953675000000,0
jps.global.get.library.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.instances.count,1730949893857000000,1730949953675000000,0
workspaceModel.load.cache.from.file.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1730949893857000000,1730949953675000000,0
jps.project.serializers.load.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1730949893857000000,1730949953675000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1730949893857000000,1730949953675000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1730949893857000000,1730949953675000000,0
workspaceModel.sync.entities.ms,1730949893857000000,1730949953675000000,0
jps.apply.loaded.storage.ms,1730949893857000000,1730949953675000000,0
workspaceModel.moduleBridge.update.option.ms,1730949893857000000,1730949953675000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsStoredSize,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsReadSize,1730949893857000000,1730949953675000000,0
VFS.fileByIdCache.misses,1730949893857000000,1730949953675000000,0
VFS.invertedFileNameIndex.requests,1730949893857000000,1730949953675000000,0
FileNameCache.queries,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsReadDecompressed,1730949893857000000,1730949953675000000,0
VFS.fileByIdCache.hits,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsStored,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsRead,1730949893857000000,1730949953675000000,0
FileNameCache.totalMisses,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsUncompressedSize,1730949893857000000,1730949953675000000,0
VFS.fileChildByName,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsStoredCompressed,1730949893857000000,1730949953675000000,0
VFS.contentStorage.recordsDeduplicated,1730949893857000000,1730949953675000000,0
IndexesFlusher.totalFlushes,1730949893857000000,1730949953675000000,119
IndexesFlusher.totalFlushesRetried,1730949893857000000,1730949953675000000,0
IndexesFlusher.totalFlushingTimeUs,1730949893857000000,1730949953675000000,84228
IndexesFlusher.totalContentionQuotaSpent,1730949893857000000,1730949953675000000,0
OS.loadAverage,1730949893857000000,1730949953675000000,2.29931640625
JVM.GC.collectionTimesMs,1730949893857000000,1730949953675000000,0
JVM.newThreadsCount,1730949893857000000,1730949953675000000,0
JVM.totalTimeToSafepointsMs,1730949893857000000,1730949953675000000,0
JVM.totalTimeAtSafepointsMs,1730949893857000000,1730949953675000000,1
JVM.maxThreadCount,1730949893857000000,1730949953675000000,81
JVM.usedNativeBytes,1730949893857000000,1730949953675000000,313440096
JVM.threadCount,1730949893857000000,1730949953675000000,48
JVM.totalDirectByteBuffersBytes,1730949893857000000,1730949953675000000,147340236
JVM.usedHeapBytes,1730949893857000000,1730949953675000000,381392968
JVM.totalCpuTimeMs,1730949893857000000,1730949953675000000,1620
JVM.totalBytesAllocated,1730949893857000000,1730949953675000000,14842816
JVM.totalSafepointCount,1730949893857000000,1730949953675000000,22
JVM.GC.collections,1730949893857000000,1730949953675000000,0
JVM.maxHeapBytes,1730949893857000000,1730949953675000000,2147483648
writeAction.count,1730949893857000000,1730949953675000000,0
writeAction.max.wait.ms,1730949893857000000,1730949953675000000,795
writeAction.wait.ms,1730949893857000000,1730949953675000000,0
writeAction.median.wait.ms,1730949893857000000,1730949953675000000,0
FlushQueue.queueSizeMax,1730949893857000000,1730949953675000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1730949893857000000,1730949953675000000,668
FlushQueue.executionTimeMaxNs,1730949893857000000,1730949953675000000,0
FlushQueue.tasksExecuted,1730949893857000000,1730949953675000000,0
NonBlockingReadAction.failedExecutionTimeUs,1730949893857000000,1730949953675000000,0
AWTEventQueue.eventsDispatched,1730949893857000000,1730949953675000000,0
FlushQueue.waitingTime90PNs,1730949893857000000,1730949953675000000,0
ReadAction.executionsCount,1730949893857000000,1730949953675000000,2
FlushQueue.executionTimeAvgNs,1730949893857000000,1730949953675000000,0.0
NonBlockingReadAction.failedExecutionsCount,1730949893857000000,1730949953675000000,0
AWTEventQueue.dispatchTimeTotalNS,1730949893857000000,1730949953675000000,58012781
FlushQueue.queueSizeAvg,1730949893857000000,1730949953675000000,0.0
FlushQueue.queueSize90P,1730949893857000000,1730949953675000000,0
AWTEventQueue.dispatchTimeMaxNs,1730949893857000000,1730949953675000000,0
FlushQueue.executionTime90PNs,1730949893857000000,1730949953675000000,0
AWTEventQueue.dispatchTime90PNs,1730949893857000000,1730949953675000000,0
WriteAction.executionsCount,1730949893857000000,1730949953675000000,0
NonBlockingReadAction.finalizedExecutionsCount,1730949893857000000,1730949953675000000,1
FlushQueue.waitingTimeAvgNs,1730949893857000000,1730949953675000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1730949893857000000,1730949953675000000,0.0
FlushQueue.waitingTimeMaxNs,1730949893857000000,1730949953675000000,0
workspaceModel.collect.changes.ms,1730949893857000000,1730949953675000000,0
