# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.put.entity.ms,1729594571095000000,1729594581765000000,6
workspaceModel.mutableEntityStorage.collect.changes.ms,1729594571095000000,1729594581765000000,2
workspaceModel.orphan.listener.update.ms,1729594571095000000,1729594581765000000,4
workspaceModel.load.cache.metadata.from.file.ms,1729594571095000000,1729594581765000000,41
jps.module.iml.entities.serializer.save.entities.ms,1729594571095000000,1729594581765000000,0
jps.apply.loaded.storage.ms,1729594571095000000,1729594581765000000,0
workspaceModel.load.cache.from.file.ms,1729594571095000000,1729594581765000000,331
workspaceModel.moduleManagerBridge.load.module.ms,1729594571095000000,1729594581765000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1729594571095000000,1729594581765000000,0
jps.global.get.library.ms,1729594571095000000,1729594581765000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1729594571095000000,1729594581765000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1729594571095000000,1729594581765000000,0
jps.project.serializers.load.ms,1729594571095000000,1729594581765000000,0
jps.library.entities.serializer.load.entities.ms,1729594571095000000,1729594581765000000,1
workspaceModel.mutableEntityStorage.instances.count,1729594571095000000,1729594581765000000,13
jps.artifact.entities.serializer.save.entities.ms,1729594571095000000,1729594581765000000,0
workspaceModel.global.apply.state.to.project.ms,1729594571095000000,1729594581765000000,116
jps.load.project.to.empty.storage.ms,1729594571095000000,1729594581765000000,0
jps.project.serializers.save.ms,1729594571095000000,1729594581765000000,15
jps.reload.project.entities.ms,1729594571095000000,1729594581765000000,0
jps.save.changed.project.entities.ms,1729594571095000000,1729594581765000000,15
workspaceModel.mutableEntityStorage.replace.by.source.ms,1729594571095000000,1729594581765000000,27
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1729594571095000000,1729594581765000000,0
jps.app.storage.content.reader.load.component.ms,1729594571095000000,1729594581765000000,37
workspaceModel.mutableEntityStorage.resolve.ms,1729594571095000000,1729594581765000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1729594571095000000,1729594581765000000,0
jps.global.get.libraries.ms,1729594571095000000,1729594581765000000,0
VFS.invertedFileNameIndex.requests,1729594571095000000,1729594581765000000,0
VFS.fileChildByName,1729594571095000000,1729594581765000000,10259
VFS.fileByIdCache.misses,1729594571095000000,1729594581765000000,17
VFS.fileByIdCache.hits,1729594571095000000,1729594581765000000,0
NonBlockingReadAction.failedExecutionTimeUs,1729594571095000000,1729594581765000000,2003088
NonBlockingReadAction.failedExecutionsCount,1729594571095000000,1729594581765000000,369
AWTEventQueue.dispatchTimeTotalNS,1729594571095000000,1729594581765000000,6615801496
NonBlockingReadAction.finalizedExecutionsCount,1729594571095000000,1729594581765000000,527
NonBlockingReadAction.finalizedExecutionTimeUs,1729594571095000000,1729594581765000000,9668008
cacheStateStorage.get.duration,1729594571095000000,1729594581765000000,102
cacheStateStorage.set.counter,1729594571095000000,1729594581765000000,6
cacheStateStorage.set.duration,1729594571095000000,1729594581765000000,20
cacheStateStorage.get.counter,1729594571095000000,1729594581765000000,9
writeAction.median.wait.ms,1729594571095000000,1729594581765000000,0
parser.Python.size.bytes,1729594571095000000,1729594581765000000,3184261
parser.Python.time.ns,1729594571095000000,1729594581765000000,1743423689
lexer.Python.time.ns,1729594571095000000,1729594581765000000,703011221
writeAction.max.wait.ms,1729594571095000000,1729594581765000000,7
writeAction.wait.ms,1729594571095000000,1729594581765000000,73
writeAction.count,1729594571095000000,1729594581765000000,513
lexer.Python.size.bytes,1729594571095000000,1729594581765000000,3184261
