# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.totalMisses,1711428445122000000,1711428505160000000,2542
FileNameCache.queries,1711428445122000000,1711428505160000000,1492548
workspaceModel.moduleManagerBridge.load.module.ms,1711428445122000000,1711428505160000000,0
jps.reload.project.entities.ms,1711428445122000000,1711428505160000000,0
jps.global.initialize.library.bridges.after.loading.ms,1711428445122000000,1711428505160000000,0
jps.library.entities.serializer.save.entities.ms,1711428445122000000,1711428505160000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1711428445122000000,1711428505160000000,0
jps.save.changed.project.entities.ms,1711428445122000000,1711428505160000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1711428445122000000,1711428505160000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1711428445122000000,1711428505160000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1711428445122000000,1711428505160000000,52
workspaceModel.mutableEntityStorage.entities.by.source.ms,1711428445122000000,1711428505160000000,0
jps.global.get.library.by.name.ms,1711428445122000000,1711428505160000000,0
jps.global.get.library.ms,1711428445122000000,1711428505160000000,0
jps.module.iml.entities.serializer.load.entities.ms,1711428445122000000,1711428505160000000,21
workspaceModel.moduleBridge.before.changed.ms,1711428445122000000,1711428505160000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1711428445122000000,1711428505160000000,27
workspaceModel.mutableEntityStorage.modify.entity.ms,1711428445122000000,1711428505160000000,7
jps.project.serializers.load.ms,1711428445122000000,1711428505160000000,69
workspaceModel.mutableEntityStorage.collect.changes.ms,1711428445122000000,1711428505160000000,0
jps.save.global.entities.ms,1711428445122000000,1711428505160000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1711428445122000000,1711428505160000000,208
jps.global.initialize.library.bridges.ms,1711428445122000000,1711428505160000000,0
jps.facet.change.listener.before.change.events.ms,1711428445122000000,1711428505160000000,0
workspaceModel.load.cache.metadata.from.file.ms,1711428445122000000,1711428505160000000,64
jps.module.iml.entities.serializer.save.entities.ms,1711428445122000000,1711428505160000000,0
